point_id,hour,count,mae,bias,rmse,p50_abs_err,p90_abs_err,level_2,_abs
70,15,245,16.652740537674156,-12.782726090493284,21.047870726762604,12.549575070821533,34.99926885201672,tail_30m,0.19591836734693877
70,15,245,16.652740537674156,-12.782726090493284,21.047870726762604,12.549575070821533,34.99926885201672,tail_45m,0.02857142857142857
406,13,215,17.85684854847174,-1.524112305325043,25.71787967462321,13.614814814814814,34.54161464835621,tail_30m,0.12558139534883722
406,13,215,17.85684854847174,-1.524112305325043,25.71787967462321,13.614814814814814,34.54161464835621,tail_45m,0.06976744186046512
406,14,228,20.199465584682198,-2.5000422369663724,30.504987166495408,14.47163120567376,33.777107785075934,tail_30m,0.14035087719298245
406,14,228,20.199465584682198,-2.5000422369663724,30.504987166495408,14.47163120567376,33.777107785075934,tail_45m,0.07017543859649122
448,14,296,17.83301817285718,-12.063855502207701,20.893179704272463,16.313155029263644,33.15604395604396,tail_30m,0.15202702702702703
448,14,296,17.83301817285718,-12.063855502207701,20.893179704272463,16.313155029263644,33.15604395604396,tail_45m,0.010135135135135136
84,14,209,15.72876749111176,-14.144236085159951,19.626276576182672,12.236286919831223,32.92944785276074,tail_30m,0.19617224880382775
84,14,209,15.72876749111176,-14.144236085159951,19.626276576182672,12.236286919831223,32.92944785276074,tail_45m,0.0
292,9,200,13.098721970382377,2.8797172353754723,19.57843026862864,8.396816751391913,31.961819727891157,tail_30m,0.115
292,9,200,13.098721970382377,2.8797172353754723,19.57843026862864,8.396816751391913,31.961819727891157,tail_45m,0.05
5,15,243,12.706422583563283,5.608837572368677,17.596421364436047,9.280130293159608,30.129889997814534,tail_30m,0.102880658436214
5,15,243,12.706422583563283,5.608837572368677,17.596421364436047,9.280130293159608,30.129889997814534,tail_45m,0.01646090534979424
456,16,200,16.257659968198208,1.490509493343023,21.423643310152617,12.995169619448635,30.059597997934375,tail_30m,0.105
456,16,200,16.257659968198208,1.490509493343023,21.423643310152617,12.995169619448635,30.059597997934375,tail_45m,0.065
347,13,225,16.766544511721023,-14.64677550955947,19.28074782393032,16.053658536585367,29.894059253049786,tail_30m,0.10222222222222223
347,13,225,16.766544511721023,-14.64677550955947,19.28074782393032,16.053658536585367,29.894059253049786,tail_45m,0.0
406,15,204,17.2261153868598,-5.550049582093184,23.33710634030704,14.106223031283712,29.2433204467354,tail_30m,0.08823529411764706
406,15,204,17.2261153868598,-5.550049582093184,23.33710634030704,14.106223031283712,29.2433204467354,tail_45m,0.049019607843137254
370,17,223,14.517756421055203,-10.099063576838391,17.637471956790407,12.47163120567376,28.990171990171987,tail_30m,0.08071748878923767
370,17,223,14.517756421055203,-10.099063576838391,17.637471956790407,12.47163120567376,28.990171990171987,tail_45m,0.013452914798206279
448,13,346,16.195916081210054,-6.886353823460021,20.313939266535066,14.891661583852251,28.789592760180994,tail_30m,0.09248554913294797
448,13,346,16.195916081210054,-6.886353823460021,20.313939266535066,14.891661583852251,28.789592760180994,tail_45m,0.017341040462427744
383,14,202,15.482003279096944,-13.977002237797748,18.11615539229185,14.897449541284404,28.616,tail_30m,0.07425742574257425
383,14,202,15.482003279096944,-13.977002237797748,18.11615539229185,14.897449541284404,28.616,tail_45m,0.0
456,14,219,13.231621532593454,2.8678510576771896,18.355366287006856,9.644444444444446,28.25138001296658,tail_30m,0.091324200913242
456,14,219,13.231621532593454,2.8678510576771896,18.355366287006856,9.644444444444446,28.25138001296658,tail_45m,0.045662100456621
370,16,296,15.127650185463306,-11.541105981372775,17.79655313913528,14.582608695652173,27.516129032258064,tail_30m,0.05405405405405406
370,16,296,15.127650185463306,-11.541105981372775,17.79655313913528,14.582608695652173,27.516129032258064,tail_45m,0.0033783783783783786
571,16,221,14.750868093437747,-12.98250610191356,17.32262609327637,14.055335968379445,27.24128686327078,tail_30m,0.058823529411764705
571,16,221,14.750868093437747,-12.98250610191356,17.32262609327637,14.055335968379445,27.24128686327078,tail_45m,0.0
370,15,353,15.284173700889118,-4.6360506477985695,19.68554362540513,13.305851063829788,27.181308411214957,tail_30m,0.0821529745042493
370,15,353,15.284173700889118,-4.6360506477985695,19.68554362540513,13.305851063829788,27.181308411214957,tail_45m,0.036827195467422094
456,15,246,14.343188759681565,0.6449311707177449,18.841131247040128,11.564912280701755,27.064912280701755,tail_30m,0.08536585365853659
456,15,246,14.343188759681565,0.6449311707177449,18.841131247040128,11.564912280701755,27.064912280701755,tail_45m,0.036585365853658534
448,15,221,14.880233699592699,-10.938443775079755,17.548418423207167,14.288808664259925,27.047745358090182,tail_30m,0.06787330316742081
448,15,221,14.880233699592699,-10.938443775079755,17.548418423207167,14.288808664259925,27.047745358090182,tail_45m,0.0
448,12,236,14.037136978139326,-7.775553060886813,16.804001231124193,12.59517657631896,26.994220359371475,tail_30m,0.0635593220338983
448,12,236,14.037136978139326,-7.775553060886813,16.804001231124193,12.59517657631896,26.994220359371475,tail_45m,0.00423728813559322
440,14,212,11.045697413057871,5.789431650361016,14.881569905065312,8.421899529042385,26.831428571428578,tail_30m,0.07075471698113207
440,14,212,11.045697413057871,5.789431650361016,14.881569905065312,8.421899529042385,26.831428571428578,tail_45m,0.0047169811320754715
84,13,212,13.580614418841432,-9.61467193015143,16.416194436011114,12.160084845140375,26.584639600521058,tail_30m,0.06132075471698113
84,13,212,13.580614418841432,-9.61467193015143,16.416194436011114,12.160084845140375,26.584639600521058,tail_45m,0.0047169811320754715
385,15,207,13.499908336295816,-6.044563903021047,16.201281472684087,12.36785714285714,25.738282117734173,tail_30m,0.04830917874396135
