order_id,point_id,city_id,delivery_method,delivery_at_client,weekday,hour,is_weekend,items_qty_total_all,items_lines_all,items_unique_all,point_hour,items_qty_total_all_log1p,items_qty_total_all_sq,items_qty_x_unique,y_true,y_pred,abs_err,err
40390031,606,98,courier,0,1,11,0,5,4,4,606__11,1.7917595,25.0,20.0,124.0,26.087646339415244,97.91235366058476,97.91235366058476
40331893,307,7,courier,0,2,13,0,4,3,3,307__13,1.609438,16.0,12.0,116.0,18.261891974434953,97.73810802556505,97.73810802556505
38703346,348,80,courier,0,6,13,1,13,7,7,348__13,2.6390574,169.0,91.0,128.0,30.341069799656385,97.65893020034362,97.65893020034362
40205600,40,40,courier,0,0,6,0,5,5,5,40__6,1.7917595,25.0,25.0,127.0,29.441988193377036,97.55801180662297,97.55801180662297
40248189,292,102,courier,0,4,8,0,3,3,3,292__8,1.3862944,9.0,9.0,125.0,27.50443936318947,97.49556063681052,97.49556063681052
40405862,557,23,pickup,0,2,12,0,5,4,4,557__12,1.7917595,25.0,20.0,121.0,23.523515840327892,97.47648415967211,97.47648415967211
40339230,312,98,courier,0,4,11,0,5,4,4,312__11,1.7917595,25.0,20.0,123.0,25.70335895145079,97.2966410485492,97.2966410485492
40335374,292,102,courier,0,4,6,0,12,7,6,292__6,2.5649493,144.0,72.0,121.0,23.976136729002967,97.02386327099703,97.02386327099703
40257536,94,65,courier,0,4,15,0,15,5,5,94__15,2.7725887,225.0,75.0,131.0,34.021750365489126,96.97824963451087,96.97824963451087
40332060,674,12,courier,0,2,13,0,10,7,6,674__13,2.3978953,100.0,60.0,134.0,37.11102686566433,96.88897313433567,96.88897313433567
40357849,406,16,courier,0,5,16,1,4,4,4,406__16,1.609438,16.0,16.0,128.0,31.216351916321017,96.78364808367898,96.78364808367898
40307036,373,1,courier,0,1,5,0,8,6,6,373__5,2.1972246,64.0,48.0,136.0,39.329365091214235,96.67063490878576,96.67063490878576
40331803,674,12,courier,0,2,13,0,7,5,5,674__13,2.0794415,49.0,35.0,128.0,31.373447986336163,96.62655201366384,96.62655201366384
40351769,406,16,courier,0,5,11,1,9,5,4,406__11,2.3025851,81.0,36.0,124.0,27.66388602493301,96.336113975067,96.336113975067
40387377,292,102,courier,0,1,8,0,11,8,6,292__8,2.4849067,121.0,66.0,118.0,21.961676082111104,96.0383239178889,96.0383239178889
40187199,47,1,courier,0,5,14,1,8,7,6,47__14,2.1972246,64.0,48.0,133.0,37.00030416801579,95.99969583198421,95.99969583198421
40216148,69,53,courier,0,1,10,0,9,5,5,69__10,2.3025851,81.0,45.0,140.0,44.075953298487235,95.92404670151276,95.92404670151276
40370909,406,16,courier,0,6,16,1,12,10,8,406__16,2.5649493,144.0,96.0,126.0,30.09173753519523,95.90826246480478,95.90826246480478
40335025,292,102,courier,0,4,6,0,9,6,6,292__6,2.3025851,81.0,54.0,116.0,20.15224450967637,95.84775549032364,95.84775549032364
40370906,406,16,courier,0,6,16,1,7,7,6,406__16,2.0794415,49.0,42.0,123.0,27.162736322626877,95.83726367737313,95.83726367737313
40248121,292,102,courier,0,4,8,0,8,6,6,292__8,2.1972246,64.0,48.0,125.0,29.294004423687703,95.70599557631229,95.70599557631229
40337407,277,7,courier,0,4,10,0,14,6,5,277__10,2.7080503,196.0,70.0,114.0,18.579444128969804,95.42055587103019,95.42055587103019
40099984,327,33,pickup,0,5,7,1,13,7,4,327__7,2.6390574,169.0,52.0,130.0,34.97223598889649,95.0277640111035,95.0277640111035
38943644,25,20,courier,0,5,12,1,13,5,5,25__12,2.6390574,169.0,65.0,151.0,56.086159120571814,94.9138408794282,94.9138408794282
38980230,25,20,courier,0,1,18,0,1,1,1,25__18,0.6931472,1.0,1.0,141.0,47.06875847349499,93.931241526505,93.931241526505
40339402,312,98,courier,0,4,12,0,3,3,3,312__12,1.3862944,9.0,9.0,118.0,24.166118679430816,93.83388132056919,93.83388132056919
38943057,25,20,courier,0,5,12,1,9,5,5,25__12,2.3025851,81.0,45.0,150.0,56.294895126002906,93.7051048739971,93.7051048739971
