order_id,point_id,city_id,delivery_method,delivery_at_client,weekday,hour,is_weekend,items_qty_total_all,items_lines_all,items_unique_all,point_hour,items_qty_total_all_log1p,items_qty_total_all_sq,items_qty_x_unique,y_true,y_pred,abs_err,err
40367755,406,16,courier,0,6,13,1,6,6,6,406__13,1.9459101,36.0,36.0,137.0,26.966177899394488,110.0338221006055,110.0338221006055
40258508,94,65,courier,0,4,16,0,11,11,10,94__16,2.4849067,121.0,110.0,136.0,26.330039815929894,109.6699601840701,109.6699601840701
38950048,25,20,courier,0,5,17,1,7,7,5,25__17,2.0794415,49.0,35.0,164.0,54.89412894066202,109.10587105933797,109.10587105933797
40335122,292,102,courier,0,4,6,0,12,8,8,292__6,2.5649493,144.0,96.0,131.0,22.008990449138192,108.9910095508618,108.9910095508618
40358126,406,16,courier,0,5,16,1,13,5,5,406__16,2.6390574,169.0,65.0,140.0,31.134091646626135,108.86590835337387,108.86590835337387
40332143,674,12,courier,0,2,13,0,4,3,3,674__13,1.609438,16.0,12.0,145.0,36.927091295716394,108.0729087042836,108.0729087042836
40306631,373,1,courier,0,1,5,0,16,6,4,373__5,2.8332133,256.0,64.0,151.0,43.0264417284534,107.97355827154661,107.97355827154661
40244759,5,6,courier,0,4,7,0,9,2,2,5__7,2.3025851,81.0,18.0,143.0,35.257155829486635,107.74284417051337,107.74284417051337
40257127,94,65,courier,0,4,15,0,4,4,3,94__15,1.609438,16.0,12.0,128.0,20.260689686685666,107.73931031331433,107.73931031331433
40205600,40,40,courier,0,0,6,0,5,5,5,40__6,1.7917595,25.0,25.0,127.0,19.578809639267106,107.4211903607329,107.4211903607329
38980406,25,20,courier,0,1,18,0,5,4,3,25__18,1.7917595,25.0,15.0,165.0,57.78573505600435,107.21426494399566,107.21426494399566
40335376,292,102,courier,0,4,6,0,16,11,11,292__6,2.8332133,256.0,176.0,133.0,26.109225814049513,106.89077418595049,106.89077418595049
40335158,252,1,courier,0,4,7,0,16,14,13,252__7,2.8332133,256.0,208.0,130.0,23.15420775724872,106.84579224275129,106.84579224275129
40400587,585,33,pickup,0,2,7,0,17,10,7,585__7,2.8903718,289.0,119.0,136.0,29.176897980059344,106.82310201994065,106.82310201994065
40335323,292,102,courier,0,4,6,0,9,9,9,292__6,2.3025851,81.0,81.0,131.0,24.383153204172952,106.61684679582704,106.61684679582704
